2.376348486639109581e+00
2.366572149711080542e+00
2.349217360580797109e+00
2.293256449662417928e+00
2.286853809217928912e+00
2.249750164827524213e+00
2.198099739847607204e+00
2.119317095118453675e+00
2.000981363798130186e+00
1.719911945618358917e+00
1.403697735774908972e+00
9.642965161829061271e-01
6.339501111244768561e-01
3.876570799790639565e-01
1.651132947380960503e-01
6.170147278635652183e-02
-1.224303973126187207e-03
-1.563501035200559608e-02
