2.999999999999999889e-01
4.000000000000000222e-01
5.999999999999999778e-01
8.000000000000000444e-01
1.399999999999999911e+00
1.899999999999999911e+00
2.600000000000000089e+00
3.600000000000000089e+00
4.799999999999999822e+00
6.500000000000000000e+00
8.800000000000000711e+00
1.200000000000000000e+01
1.600000000000000000e+01
2.200000000000000000e+01
3.000000000000000000e+01
4.000000000000000000e+01
5.500000000000000000e+01
7.500000000000000000e+01
