7.543282148466995629e+00
7.500122473980855631e+00
7.462853857884756081e+00
7.260812124897767283e+00
7.314971308212405710e+00
7.213099078194630920e+00
7.087952481516542669e+00
6.987895665397479306e+00
6.633847655566976087e+00
6.060556837635900251e+00
4.990861855953693471e+00
4.065287223594157062e+00
2.091933858244413358e+00
-2.332519976548470542e-01
-3.505335571827732366e+00
-7.007177243441455872e+00
-1.158234304669267978e+01
-1.222478134533005978e+01
