-4.351925228117718980e+00
-3.659370022920727106e+00
-5.787649469101156186e+00
-6.248772845829630107e+00
-9.895912277246361910e+00
-1.131256542006987864e+01
-1.359949210378062467e+01
-1.856117466182362108e+01
-2.120547887048877911e+01
-3.112860707351260459e+01
-3.779690313246972977e+01
-5.285215024018506114e+01
-6.011487150025453730e+01
-6.653378096518626705e+01
-7.568810377425995739e+01
-8.205360399491974022e+01
-9.026615253407291561e+01
-9.366231457720037668e+01
