0.85,0.441
0.9,0.469
1.0,0.606
1.1,0.845
1.2,1.084
1.3,1.3
1.4,1.494
1.5,1.761
2.0,2.684
2.5,3.6
3.0,4.655
3.1,4.879
3.2,5.0
